OTU.ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
4b64778ed6d0917cbe0b523a1c18699f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Micavibrionales,D_4__uncultured,NA,NA
5fe4312a043d81fc8c7136c6ba9c3614,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Nitrosomonadaceae,D_5__MND1,NA
dc754cc0bfa4ec01223f8bbb5626b16f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Roseomonas,NA
ea4445a029e72b52f1f9ee372432c9c6,D_0__Bacteria,NA,NA,NA,NA,NA,NA
8a30168b28e042a16f4d6f53b343832b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Craurococcus,D_6__uncultured bacterium
fc290137d74339dbad5a8a639af133d0,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Spirosomaceae,D_5__uncultured,D_6__uncultured Bacteroidetes bacterium
c4374881a288abc07711b484ae30c07a,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
f5081027546c23d9cffec7f243b9fba4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__uncultured,NA
17c1bf2fafc4830f23bfaf92c98083ac,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Azospirillaceae,D_5__uncultured,D_6__uncultured bacterium
d7847d6eb08f85e3a904b5fc2c89a352,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales,D_4__Geodermatophilaceae,D_5__Geodermatophilus,NA
f0e084f038258071c88aedfba66f625c,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__uncultured,NA,NA
dea5e9101d04ffd4b520a5a43551551d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__Flavisolibacter,NA
caa887a0b811b8734e231fdbd415bd46,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Vampirovibrionales,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
3000ed3ebce617f5c2cd9ed695d25c40,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Cyclobacteriaceae,D_5__uncultured,NA
0f208b338a5018c870a1e98be00a3921,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Herpetosiphonaceae,D_5__Herpetosiphon,D_6__uncultured Chloroflexi bacterium
f79f2635244abddadacd18896625d195,D_0__Bacteria,NA,NA,NA,NA,NA,NA
a3b06d934c605f2985656e51f7eb8ce3,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales,NA,NA,NA
1f23a60de853dde5f9366ca993a0c5b3,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__Oligoflexaceae,D_5__Silvanigrella,NA
29ba58dc7d93f659525761ee1ebcffe7,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__Haliangiaceae,D_5__Haliangium,NA
3d1dce3ef8393949ed27853aa562ebef,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
d5e115e18f23d8e7c154533e39e7091f,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,NA,NA
8ff5d7376e8809072b79ac5bed485e7c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Diplorickettsiales,D_4__Diplorickettsiaceae,D_5__uncultured,D_6__uncultured Coxiellaceae bacterium
e7a164d4d96f0a40099ab04c7c9e6925,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Steroidobacterales,D_4__Steroidobacteraceae,D_5__Steroidobacter,NA
0d3a69d196bd3ecd51716af0780585b1,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Chitinophagaceae,D_5__uncultured,D_6__uncultured Ferruginibacter sp.
410305afe8063f65a3a241f6a6dea08b,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Isosphaerales,D_4__Isosphaeraceae,D_5__uncultured,D_6__uncultured Isosphaera sp.
41a092afb71b97beab7a6e6a74c8f751,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,NA,NA,NA,NA
e8e34f21367a5a5d803d24697eacc7ed,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales,D_4__VHS-B3-70,D_5__uncultured bacterium,D_6__uncultured bacterium
866e4f146a23ddcff5b4a9d442c8d915,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,NA,NA
5c486fdc4d69ba9eae0ec607a4c57e71,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__uncultured,NA,NA
f2f4cd26ca6fe30b31a17d5e2c0d751d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Acidicaldus,D_6__uncultured Acetobacteraceae bacterium
5c82d2911392ef92d11baa91cfb28c5a,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,NA,NA,NA,NA
700fd0a4506f5b8db765718b3d4e6015,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,NA,NA,NA
496772c012c06c0501d79333c7b087f7,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Chthoniobacterales,D_4__Chthoniobacteraceae,D_5__Chthoniobacter,NA
d653d861847ae005b075d4056204ed34,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
565e5ceda0c95b7ab6bdb41286da24ca,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Cytophagaceae,D_5__Sporocytophaga,D_6__metagenome
1060e70f5fec233c0bb14dd1c1f99ceb,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Caulobacteraceae,NA,NA
3351a57c73697bcd9399d8c844403dc7,D_0__Bacteria,NA,NA,NA,NA,NA,NA
4b57b12847ba73e75528d54fbdb8b055,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
df4dc2ee041070d045253b9477cd7b53,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales,D_4__AKIW781,D_5__uncultured Chloroflexi bacterium,D_6__uncultured Chloroflexi bacterium
9f570913e2ed64bb97755019b4372c02,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
ada8095d8b5835c9306e457ad05f92ae,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__env.OPS 17,NA,NA
83fcf6883a2ccf76df9df951e2612343,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Paenibacillaceae,D_5__Paenibacillus,NA
de2b15301bef1f4febab4442fc595272,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
6eff0ebb79dae779aead5f02d7c95da2,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales,D_4__67-14,NA,NA
366f80c675ec47aa4873651854bf10ef,D_0__Bacteria,D_1__Armatimonadetes,D_2__Armatimonadia,D_3__Armatimonadales,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
89509741bae220b4b3e82ed7788b4048,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__metagenome,D_4__metagenome,D_5__metagenome,D_6__metagenome
fa00a815644c4b391ca2700246998c7c,D_0__Bacteria,NA,NA,NA,NA,NA,NA
85654172e2e5635da94f7c91bbe765d1,D_0__Bacteria,D_1__Fibrobacteres,D_2__Fibrobacteria,D_3__Fibrobacterales,D_4__Fibrobacteraceae,D_5__possible genus 04,D_6__uncultured bacterium
6208b63210c0a4ec84b80d093983c487,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,NA,NA
829dcc694d88363d880063906bfabe1c,D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
0270fcf5b4e39c877b5265888791c4bf,D_0__Bacteria,D_1__FBP,D_2__uncultured bacterium,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
f8849fdc772ca57bae199ad2e0580464,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,NA,NA
e0a9a02c93f2e0d96b24b62c9fe29ffa,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales,D_4__uncultured,D_5__uncultured actinobacterium,D_6__uncultured actinobacterium
507e5077441f0bca01b4fea2bb269f1e,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,NA,NA,NA,NA
0d68ecfa5f1251c0f4992a308510886a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Cyclobacteriaceae,D_5__uncultured,D_6__uncultured Sphingobacteriales bacterium
e8a5a737bf3d20a643e027874ec7421f,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Roseiflexaceae,D_5__uncultured,D_6__uncultured bacterium
5802046550f8689d107e372b41dae663,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales,D_4__JG30-KF-CM45,D_5__uncultured bacterium,D_6__uncultured bacterium
f68dcfa36461813e24baf852085bd439,D_0__Bacteria,D_1__Cyanobacteria,D_2__Melainabacteria,D_3__Obscuribacterales,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
14281bbbcc1dfcac25dd40e5e2231232,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales,D_4__AKIW781,D_5__uncultured bacterium,D_6__uncultured bacterium
d8b49090957cc695e0110a3b2ada6507,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,NA,NA,NA
ed8aaf6cf8d841e286a10aac58c75bd9,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,NA,NA
c0e8acd41ad4f3bafea73c648731fcd2,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__Ardenticatenales,D_4__Ardenticatenaceae,D_5__uncultured,D_6__uncultured Caldilinea sp.
0f013051393ea10958dd6d4c9048f35d,D_0__Bacteria,D_1__Armatimonadetes,D_2__Armatimonadia,D_3__Armatimonadales,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
4cd201d8ceea69681a2d1adc8ca064bd,D_0__Bacteria,D_1__Actinobacteria,D_2__Rubrobacteria,D_3__Rubrobacterales,D_4__Rubrobacteriaceae,D_5__Rubrobacter,NA
cdc5232fbadfdbde7275eaa9c9005c0f,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
90244218989dd2ea35857e42f546b6d8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,NA,NA
0deab2bcb2d6bf3e58ffad3344ec3bef,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,D_5__uncultured bacterium,D_6__uncultured bacterium
745f604babed3b4091bad0aad9e95aaa,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured soil bacterium,D_4__uncultured soil bacterium,D_5__uncultured soil bacterium,D_6__uncultured soil bacterium
095054b3bfbf75fb2a85d6d77d1a0f7f,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
53154728f8943687f8e743146a0c9fcc,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Phycisphaerales,D_4__Phycisphaeraceae,D_5__I-8,D_6__uncultured bacterium
03d0c9368872c7f4970eb1428fe2cf55,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__S0134 terrestrial group,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
ec1ef9037f33cfa503f07b5216190449,D_0__Bacteria,D_1__Patescibacteria,D_2__Berkelbacteria,D_3__Candidatus Berkelbacteria bacterium CG2_30_43_20,D_4__Candidatus Berkelbacteria bacterium CG2_30_43_20,D_5__Candidatus Berkelbacteria bacterium CG2_30_43_20,D_6__Candidatus Berkelbacteria bacterium CG2_30_43_20
89fa1981b26935c92d2212f318ce1dac,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales,D_4__Leptotrichiaceae,D_5__uncultured,D_6__marine metagenome
2d56178f13fa8066e61952487e7e1f19,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Opitutales,D_4__Opitutaceae,D_5__Opitutus,NA
d9f7ec937481b9e4e0c9a14069b7ee9b,D_0__Bacteria,D_1__Chloroflexi,D_2__JG30-KF-CM66,D_3__uncultured Anaerolineales bacterium,D_4__uncultured Anaerolineales bacterium,D_5__uncultured Anaerolineales bacterium,D_6__uncultured Anaerolineales bacterium
17ef5bdf383916eabd29b34f8a184fd4,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,NA,NA
0670a68f38045af14b626602d0c1bb92,D_0__Bacteria,D_1__Acidobacteria,D_2__Blastocatellia (Subgroup 4),D_3__Pyrinomonadales,D_4__Pyrinomonadaceae,D_5__RB41,NA
2ed05cf3681ce1d714ac4d2c275495f4,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,NA,NA,NA
2cf1e8c4e6e76635343688fe80748f22,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured sludge bacterium A35
265c6cca522252475f6212b90625606c,D_0__Bacteria,D_1__Armatimonadetes,D_2__Fimbriimonadia,D_3__Fimbriimonadales,D_4__Fimbriimonadaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
7e89d23ca86d80ffedfa9df6ea56af9e,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,D_5__metagenome,D_6__metagenome
edaad255b7f6466ddf4ba19fdda2b1a0,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured Chloroflexi bacterium,D_4__uncultured Chloroflexi bacterium,D_5__uncultured Chloroflexi bacterium,D_6__uncultured Chloroflexi bacterium
515c00a4324b97bb4bcf66f7cb15513a,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__uncultured,D_4__uncultured soil bacterium,D_5__uncultured soil bacterium,D_6__uncultured soil bacterium
8f903fcb60d9076ac10fe09c0c720cf1,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Gemmatales,D_4__Gemmataceae,D_5__uncultured,D_6__uncultured bacterium
a5dc27653cdf678eb4da3af47df6a61b,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,NA,NA
e83a1917053b979205213438703efcd4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,NA,NA
c46e467cbb84d8dab5e022d7e7da8c5d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Cytophagaceae,D_5__Sporocytophaga,D_6__uncultured bacterium
1c03341e6fa579f7409d8249afc633a4,D_0__Bacteria,D_1__Chloroflexi,D_2__Ktedonobacteria,D_3__B12-WMSP1,D_4__uncultured Chloroflexi bacterium,D_5__uncultured Chloroflexi bacterium,D_6__uncultured Chloroflexi bacterium
9da04604132dd390c4fbffb7db69cbe0,D_0__Bacteria,D_1__Chloroflexi,D_2__TK10,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
32198fad0eb80d80f4e37b0701200a93,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,NA,NA
2e77faaea7a4b27e8e488c9ee34cb278,D_0__Bacteria,D_1__Patescibacteria,D_2__uncultured,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
5548eb5066c99f594a5ea65dfcd3218f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,NA,NA,NA
918a74e1f825e20112bc48c0d612c2c3,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Streptosporangiales,D_4__Thermomonosporaceae,D_5__Actinoallomurus,D_6__uncultured bacterium
ce77f1f5ca2d9cc7c9fbeac398ac43fb,D_0__Bacteria,D_1__Chloroflexi,D_2__Ktedonobacteria,D_3__C0119,D_4__uncultured Chloroflexi bacterium,D_5__uncultured Chloroflexi bacterium,D_6__uncultured Chloroflexi bacterium
606fb02118189396a2d15e7af1d971aa,D_0__Bacteria,D_1__Chloroflexi,D_2__TK10,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
3e65a4008c1c006fd35ce0dbe6ee82d6,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Coleofasciculaceae,D_5__uncultured,D_6__uncultured bacterium
f75696664dcc7f192cb006245c267905,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales,D_4__Solibacteraceae (Subgroup 3),D_5__Bryobacter,D_6__uncultured bacterium
92d65b4c439bccb683ff419350607fe9,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__SAR324 clade(Marine group B),D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
ba4c4193a80cba46ea884ad4f7b60995,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,D_5__uncultured bacterium,D_6__uncultured bacterium
81ec3d1cb536d68195434909ae895c11,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Reyranellales,D_4__Reyranellaceae,D_5__Reyranella,D_6__metagenome
a784cda48f86fb11964374596dff5770,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylotenera,NA
cd1079226dd0e0eefdab6c70c7183355,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
8ee95d4bec4a26cabc9cfc8788d513c0,D_0__Bacteria,D_1__Acidobacteria,D_2__Thermoanaerobaculia,D_3__Thermoanaerobaculales,D_4__Thermoanaerobaculaceae,D_5__Subgroup 10,D_6__uncultured alpha proteobacterium
79df48bb9d0a789218130355ba3b2cb2,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Thermosynechococcales,D_4__Thermosynechococcaceae,D_5__Loriellopsis LF-B5,D_6__uncultured cyanobacterium
0a739435e90044596fb57c79038cf49e,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__Tepidisphaeraceae,D_5__uncultured bacterium,D_6__uncultured bacterium
5fbde9fef9a62a207acd1a463ab475f6,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales,D_4__Phormidiaceae,D_5__Tychonema CCAP 1459-11B,NA
0d7305c6c51f3a10e13b056d67da86b1,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales,D_4__67-14,NA,NA
324e2e13dfbae63335216b85ed7eea66,D_0__Bacteria,D_1__Chloroflexi,D_2__TK10,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
30f0117d6e8815f19a14c983cb4b9f03,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Streptosporangiales,D_4__Thermomonosporaceae,D_5__Actinomadura,NA
56f17483d51c0cea00aeef606c580b64,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales,D_4__Gemmatimonadaceae,D_5__uncultured,D_6__uncultured bacterium
a1075a3bd0c83391f77dc55b69df5fa9,D_0__Bacteria,D_1__Chloroflexi,D_2__Ktedonobacteria,D_3__Ktedonobacterales,D_4__Ktedonobacteraceae,D_5__uncultured,D_6__uncultured Thermosporothrix sp.
26c6073e4a43efbad4f77d718b5cb83f,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Chloroflexaceae,D_5__Candidatus Chloroploca,D_6__Candidatus Chloroploca asiatica
03f166433e4766011b25a96ce3a3f716,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales,D_4__Gemmatimonadaceae,NA,NA
3189052c989d945559b61a754a4e5e8e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,NA,NA,NA,NA
04f8e6f44789ebfcfc5db98726d8564e,D_0__Bacteria,NA,NA,NA,NA,NA,NA
bfd13873068cdc4b26139f99f7d63206,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,D_4__Clostridiaceae 1,D_5__Clostridium sensu stricto 8,D_6__uncultured bacterium
e05859de61d3c16e823ff298e7d538e8,D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
4de036ac12948e3073d6721191deb577,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,NA,NA,NA,NA
a2c91c03ff565c0b026bdba27cb6e871,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__uncultured soil bacterium,D_6__uncultured soil bacterium
0134c4fb5ba7665c75d8b0e69a97311b,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
d1835c7423f49dbfe7194a929b167b3c,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micromonosporales,D_4__Micromonosporaceae,NA,NA
08909d56b4b1ca19b78902c151d11c36,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,NA,NA
c5509012f814881abc977290c1168b12,D_0__Bacteria,D_1__Patescibacteria,D_2__uncultured,D_3__uncultured bacterium,D_4__uncultured bacterium,D_5__uncultured bacterium,D_6__uncultured bacterium
6adb992bffce947d32a864d7bd3b83fa,D_0__Bacteria,D_1__Chloroflexi,D_2__Anaerolineae,D_3__SBR1031,D_4__A4b,D_5__uncultured bacterium,D_6__uncultured bacterium
a42c6e377b1e07a363f39bef5af179e4,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales,D_4__Pedosphaeraceae,NA,NA
7e6ca1d7e012e76e226899e44de5419e,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Longimicrobia,D_3__Longimicrobiales,D_4__Longimicrobiaceae,D_5__uncultured bacterium,D_6__uncultured bacterium
f6eabc78062d30610b8bde15c5b568cd,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Nitrosomonadaceae,D_5__mle1-7,NA
190410dbf2311f1c3ce81b4eaefb75f0,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales,D_4__WD2101 soil group,D_5__uncultured bacterium,D_6__uncultured bacterium
24919d40fdb4c55cfafb5f1cec26a5a4,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Chloroflexaceae,D_5__FFCH7168,D_6__uncultured bacterium
0a9d3743da6bad2ff4768b56f14d1ea8,D_0__Bacteria,D_1__Actinobacteria,D_2__MB-A2-108,D_3__uncultured actinobacterium,D_4__uncultured actinobacterium,D_5__uncultured actinobacterium,D_6__uncultured actinobacterium
9ca892b806ca8f2626a0524eee0e7dc1,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,NA,NA,NA,NA
2a20d762713219b44317d1f15c3561de,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Chloroflexales,D_4__Herpetosiphonaceae,D_5__Herpetosiphon,D_6__uncultured bacterium
3c1ee97cb6bf579ff05ba3298b5582e9,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Staphylococcaceae,D_5__Staphylococcus,NA
7e161d74d9664c5c66328b0d172aae81,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales,D_4__Hymenobacteraceae,D_5__Hymenobacter,D_6__metagenome
c5ca2775899bbdb4f948329f0c1db554,D_0__Bacteria,NA,NA,NA,NA,NA,NA
5460b366219ba16fef3211dbf8f43775,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Oligoflexales,D_4__Oligoflexaceae,D_5__uncultured,D_6__uncultured soil bacterium
4c421ea134ba85296fb1ecaaa8e2b3ff,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Alicyclobacillaceae,D_5__Tumebacillus,D_6__Tumebacillus flagellatus
57f50ed0fd9a6cacd2341b53b1b03b8a,D_0__Bacteria,D_1__Armatimonadetes,D_2__uncultured,D_3__uncultured Chloroflexi bacterium,D_4__uncultured Chloroflexi bacterium,D_5__uncultured Chloroflexi bacterium,D_6__uncultured Chloroflexi bacterium
