OTU ID	CIMA.CLC.	CIMA.CLC.SUB.	CIMA.GLC.	CIMA.GLC.SUB.	CIMA.LAC.	CIMA.LAC.SUB.	CIMA.RMC.	CIMA.RMC.SUB.	CIMA.SMC.	CIMA.SMC.SUB.	GMT.CLC.	GMT.CLC.SUB.	GMT.GLC.	GMT.GLC.SUB.	GMT.LAC.	GMT.LAC.SUB.	GMT.RMC.	GMT.RMC.SUB.	GMT.SMC.	GMT.SMC.SUB.	KELSO.CLC.	KELSO.CLC.SUB.	KELSO.GLC.	KELSO.GLC.SUB.	KELSO.LAC.	KELSO.LAC.SUB.	KELSO.RMC.	KELSO.RMC.SUB.	KELSO.SMC.	KELSO.SMC.SUB.	NPMarch10.	NPMarch11.	NPMarch12.	NPMarch1SF.	NPMarch1Sub.	NPMarch2SF.	NPMarch2Sub.	NPMarch3SF.	NPMarch3Sub.	NPMarch4SF.	NPMarch4Sub.	NPMarch5SF.	NPMarch5Sub.	NPMarch6SF.	NPMarch6Sub.	NPMarch7SF.	NPMarch7Sub.	NPMarch8SF.	NPMarch8Sub.	NPMarch9SF.	NPMarch9Sub.	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
OTU361	2	24	0	136	9	2	0	6	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|97.8|EU480230|SH184208.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sporormia"	Sporormia	13	Saprotroph	Dung Saprotroph	Highly Probable	NULL	NULL	NULL	"Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington; Tedersoo L, et al. 2014. Science 346:1256688"
OTU293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0000|None;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales"	-	-	-	-	-	-	-	Unassigned	-
OTU369	0	1	0	1	10	0	8	1	1	0	25	0	0	0	0	0	69	30	0	0	0	0	0	0	22	0	0	0	1	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"US|0.0343|None;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"	-	-	-	-	-	-	-	Unassigned	-
OTU349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	114	0	0	5	4	0	7	0	0	0	0	0	0	0	0	0	0	0	"US|0.9639|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU297	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	34	19	0	21	2	93	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0780|HG532072|SH197623.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU366	0	1	0	0	0	0	0	0	0	0	2	7	0	0	7	0	4	2	19	84	0	0	0	0	0	0	4	0	4	0	0	0	36	0	3	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	"SS|0.0300|GQ999263|SH014450.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"	-	-	-	-	-	-	-	Unassigned	-
OTU388	0	0	0	0	0	0	0	0	77	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0260|None;k:Fungi,p:Rozellomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU389	0	0	0	0	0	125	0	0	0	3	0	0	0	0	0	0	22	1	0	0	0	0	0	0	13	1	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	US|0.7283|KF222006|SH221826.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU375	145	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0209|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales"	-	-	-	-	-	-	-	Unassigned	-
OTU348	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0119|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Umbilicariales"	-	-	-	-	-	-	-	Unassigned	-
OTU354	2	1	1	11	9	29	32	50	28	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0058|KC216086|SH207241.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales"	-	-	-	-	-	-	-	Unassigned	-
OTU554	5	35	0	4	32	45	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0077|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales"	-	-	-	-	-	-	-	Unassigned	-
OTU350	8	5	1	0	9	3	5	0	1	1	7	0	7	0	4	2	5	0	3	0	4	0	2	0	3	2	1	0	6	0	5	3	8	2	9	5	8	3	2	7	6	2	4	1	3	3	8	1	6	2	5	"US|0.0286|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales"	-	-	-	-	-	-	-	Unassigned	-
OTU374	0	4	0	0	0	3	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	10	0	2	0	0	0	0	0	0	1	86	0	9	0	3	0	0	0	6	0	17	0	25	0	0	0	"US|0.0343|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"	-	-	-	-	-	-	-	Unassigned	-
OTU336	0	0	0	0	0	0	8	7	0	0	12	0	0	109	0	1	16	9	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|100.0|EU480278|SH004814.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma"	Lophiostoma	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU412	1	56	0	1	0	5	13	5	2	6	78	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0247|None;k:Fungi,p:Blastocladiomycota,c:Blastocladiomycetes,o:Blastocladiales"	-	-	-	-	-	-	-	Unassigned	-
OTU571	1	0	0	0	0	0	9	0	0	0	126	0	1	3	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"SS|0.5100|FN298727|SH213261.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"	-	-	-	-	-	-	-	Unassigned	-
OTU346	0	0	0	0	0	1	0	0	0	0	0	10	0	97	0	0	13	6	0	0	0	0	0	0	6	28	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9733|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU489	1	0	0	0	0	1	0	0	0	0	0	40	0	0	2	3	0	2	19	0	0	0	0	0	0	0	2	89	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	US|1.0000|DQ683976|SH022125.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU464	0	3	0	0	0	1	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	"US|0.9021|None;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales"	-	-	-	-	-	-	-	Unassigned	-
OTU356	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	19	2	74	3	47	2	0	0	0	0	0	0	0	0	0	0	"US|0.9673|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU402	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	49	0	2	0	32	0	3	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|99.6|KJ417568|SH177602.07FU;k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Rhizopodaceae,g:Rhizopus,s:Rhizopus microsporus"	Mucorales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	"Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158"
OTU367	1	6	0	0	0	8	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	1	12	0	0	0	0	0	0	0	0	3	25	0	39	0	47	0	0	0	0	0	0	0	13	0	0	0	"US|0.0260|None;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales"	-	-	-	-	-	-	-	Unassigned	-
OTU405	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0045|GU228971|SH019700.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales"	-	-	-	-	-	-	-	Unassigned	-
OTU351	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	35	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0294|None;k:Fungi,p:Ascomycota,c:Schizosaccharomycetes,o:Schizosaccharomycetales"	-	-	-	-	-	-	-	Unassigned	-
OTU640	3	0	0	0	69	1	0	0	2	0	28	0	0	0	52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0286|AB490723|SH020165.07FU;k:Fungi,p:Basidiomycota,c:Pucciniomycetes,o:Pucciniales"	-	-	-	-	-	-	-	Unassigned	-
OTU341	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0119|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales"	-	-	-	-	-	-	-	Unassigned	-
OTU380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0000|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales"	-	-	-	-	-	-	-	Unassigned	-
OTU377	0	0	0	0	1	0	0	0	0	1	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	21	0	15	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	"GS|100.0|KY979735|SH220112.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Westerdykella,s:Westerdykella centenaria"	Westerdykella	13	Saprotroph	Undefined Saprotroph	Probable	NULL	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)"
OTU411	0	0	0	1	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	7	0	1	0	0	0	0	0	0	0	34	0	84	0	6	0	0	0	5	0	0	0	6	0	0	0	"US|0.9873|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU360	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	11	38	50	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0324|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales"	-	-	-	-	-	-	-	Unassigned	-
OTU364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	"US|0.9639|MF534512|SH220112.07FU;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|JX379300|SH521518.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU1012	0	0	0	0	0	0	6	0	134	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0092|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Umbilicariales"	-	-	-	-	-	-	-	Unassigned	-
OTU449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	53	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SS|0.6800|EF392523|SH002332.07FU;k:Fungi,p:Entomophthoromycota,c:Basidiobolomycetes,o:Basidiobolales,f:Basidiobolaceae,g:Basidiobolus"	Basidiobolaceae	9	Pathotroph-Saprotroph-Symbiotroph	Animal Endosymbiont-Animal Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	"Basidiobolus ranarum is commonly present in decaying fruit and vegetable matter, and as a commensal in the intestinal tract of frogs, toads, and lizards - Cause of subcutaneous zygomycosis in humans (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU383	1	0	7	0	5	0	5	0	4	0	9	0	5	0	7	0	4	0	6	0	2	3	3	0	9	0	3	0	12	0	5	3	6	0	6	1	5	4	3	3	6	2	3	0	2	5	2	0	2	1	3	"GSL|100.0|EF644112|SH193723.07FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pezizaceae,g:Peziza"	Peziza	13	Saprotroph-Symbiotroph	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Possible	Pezizoid	NULL	"Saprobic or ectomycorrhizal, on or in soil, leafmould etc., some species associated with dung or fire sites (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (pro parte)"
OTU379	1	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	11	0	1	0	7	0	3	0	1	22	0	1	0	0	0	0	1	0	0	0	88	"GS|99.6|HQ909081|SH186952.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae"	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Massimo NC, et al. 2015. Microbial Ecology 70:61-76"
OTU384	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	9	0	4	0	2	0	5	1	2	0	0	0	1	0	24	65	5	"GSL|100.0|KU850555|SH220112.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Stemphylium"	Stemphylium	13	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Highly Probable	NULL	Soft Rot	NULL	"Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx"
OTU373	1	0	1	5	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	8	58	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	"US|0.9733|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU576	0	0	0	0	0	0	0	0	0	0	106	2	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	"GS|97.9|MF531049|SH220112.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU414	0	0	0	0	0	0	16	0	0	1	110	8	6	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.5198|KC005769|SH027026.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU368	8	1	0	6	0	0	1	0	0	0	0	0	0	0	0	1	0	5	0	0	0	3	0	2	0	0	1	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	"US|0.5743|JX984795|SH184184.07FU;k:Fungi,p:Ascomycota"	-	-	-	-	-	-	-	Unassigned	-
OTU2153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	0	0	0	0	113	0	7	0	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	"US|0.9733|JX043206|SH478210.07FU;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU370	0	0	1	0	0	0	0	0	0	0	118	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0000|KC216086|SH207241.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Erysiphales"	-	-	-	-	-	-	-	Unassigned	-
OTU385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	125	0	0	0	0	0	0	0	0	0	11	0	0	0	"US|0.9052|None;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cyphobasidiales"	-	-	-	-	-	-	-	Unassigned	-
OTU404	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	133	0	0	0	"US|0.9107|KC216081|SH022314.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU477	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	61	0	4	0	0	0	0	60	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"GS|100.0|AM901919|SH183854.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales"	-	-	-	-	-	-	-	Unassigned	-
OTU355	0	0	0	0	0	0	0	0	17	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|98.0|KF222014|SH221826.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Schizothecium"	Schizothecium	13	Saprotroph	Dung Saprotroph	Highly Probable	NULL	NULL	NULL	"Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688"
OTU398	3	0	1	1	17	0	53	11	2	3	34	0	0	0	0	0	1	3	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9733|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU529	0	0	0	0	1	0	0	0	130	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0147|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Umbilicariales"	-	-	-	-	-	-	-	Unassigned	-
OTU371	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	0	3	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9994|None;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU541	0	2	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	64	3	22	0	4	0	3	0	19	0	0	0	4	0	0	1	"US|0.0294|None;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"	-	-	-	-	-	-	-	Unassigned	-
OTU416	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	95	0	13	0	0	0	7	0	1	0	0	0	8	0	0	0	"US|0.0000|None;k:Fungi,p:Neocallimastigomycota,c:Neocallimastigomycetes,o:Neocallimastigales"	-	-	-	-	-	-	-	Unassigned	-
OTU588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	3	0	1	2	17	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	"US|0.0260|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Peltigerales"	-	-	-	-	-	-	-	Unassigned	-
OTU362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"SS|0.0100|KT215247|SH492025.07FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Orbilia"	Orbiliaceae	9	Saprotroph	Wood Saprotroph	Probable	Microfungus	NULL	"Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU423	0	109	0	0	0	17	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|1.0000|None;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	15	1	0	18	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0001|HQ871874|SH213273.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae"	Herpotrichiellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	Probable	Facultative Yeast-Microfungus	NULL	"Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge"
OTU527	0	0	0	0	0	0	0	0	78	50	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"GS|100.0|HQ888736|SH010787.07FU;k:Fungi,p:Blastocladiomycota,c:Blastocladiomycetes,o:Blastocladiales,f:Catenariaceae,g:Catenaria,s:Catenaria anguillulae"	Catenaria	13	Saprotroph	Undefined Saprotroph	Probable	Microfungus	NULL	NULL	"Tedersoo L, et al. 2014. Science 346:1256688"
OTU609	0	0	0	0	0	0	0	1	0	0	5	24	1	0	1	0	2	1	13	2	0	0	0	4	11	2	0	2	0	0	1	0	4	0	6	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	47	"SS|0.8000|EU479986|SH021567.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes"	-	-	-	-	-	-	-	Unassigned	-
OTU393	0	6	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	14	7	0	0	0	0	11	9	0	0	0	55	6	0	0	13	0	2	0	0	0	0	0	3	0	0	0	"US|0.0343|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales"	-	-	-	-	-	-	-	Unassigned	-
OTU401	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	110	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	"US|0.0000|None;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Tubeufiales"	-	-	-	-	-	-	-	Unassigned	-
OTU425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.9479|None;k:Rhizaria,p:Cercozoa"	-	-	-	-	-	-	-	Unassigned	-
OTU431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"US|0.0247|None;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales"	-	-	-	-	-	-	-	Unassigned	-
OTU635	0	3	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	1	1	1	0	1	40	0	0	1	32	0	0	0	0	7	27	0	0	0	0	0	0	0	0	0	US|1.0000|LC204878|SH220112.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
OTU838	1	5	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	1	0	0	0	18	0	0	0	0	0	0	0	67	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	SS|1.0000|EU144460|SH486561.07FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
